,id,username,tweet,note
48,1600628375328022529,pompusinhomgl,"Gen V : quels personnages de The Boys reviennent ? - https://t.co/RruEhrvzp6
Si Le Seigneur des Anneaux : Les Anneaux de Pouvoir représente la plus belle vitrine de Prime Video, une autre série (moins coûteuse) remporte la totale adhésion des fans. Il s’agit de The Boys, séri... https://t.co/iwEajchaxh",0
49,1600569324602904576,netguide,"En terme de longueur, c'est JAG, j'ai passé mon été à revisionner la série xD 
En terme de coup de cœur, c'est les Anneaux de Pouvoir !

https://t.co/nIDjhh0PWD",1
50,1600555244316131328,SHIELDZephyrOne,@Nephael Y’a que de quoi faire les anneaux de pouvoir sur prime bon rétablissement tu nous manque 😘,0
51,1600545751775313920,MorganVasner,@hitsugayafrost1 Ce soir jvais commencer les anneaux de pouvoir,0
52,1600539171613032455,ToilesHeroiques,Par Les Toiles Héroïques : Les Anneaux de Pouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/G9yOj31soz,0
53,1600533443955261440,Elrohir_BFME,#LesAnneauxdePouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! #LeSeigneurdesAnneaux #PrimeVideo https://t.co/NwChXGxJyj https://t.co/MnKcUIoq0r,0
54,1600530844195717125,CapPopcorn,Les Anneaux de Pouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/tHul2Fqnkl,0
55,1600525097093238785,JMAbrassart,"«Le Hobbit» : pour les 10 ans du film, Airbnb propose de dormir sur le lieu de tournage - https://t.co/bo3fhOPPr1
Les fans du «Seigneur des Anneaux» vont pouvoir séjourner sur le mythique plateau de tournage de la trilogie «Le Hobbit» de Peter Jackson. Une...Voir la source https://t.co/fhds45oEEI",0
56,1600517125411594246,BreizhKamp,💍 #LesAnneauxdePouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/W5NsfV8DCf https://t.co/pNpcE3Oouw,0
57,1600509379140263942,DrStrangeLOL,"Les Anneaux de Pouvoir 💍

La saison 2 devrait également présenter d'autres porteurs d'anneaux, notamment les rois nains et Nazgûl, qui pourraient être joués par certains des ajouts de la distribution. 👀",0
58,1600509224861241346,lafrancecabouge,"Les Anneaux de Pouvoir 💍

l'Elfe Círdan, qui porte l'un des trois anneaux forgés par  Celebrimbor jusqu'à ce qu'il le cède à Gandalf, sera présenté dans la saison 2 , donc l'un des nouveaux acteurs devrait le jouer.",0
59,1600508188977205250,sanji_the_cook,De bonne gueules pour des rôles variés à deviner pour les nouveaux venus au casting des Anneaux de Pouvoir. https://t.co/lQ7pv1tU2s,1
60,1600463807553282048,MathieuFlex,Alan Lee : « J’ai regardé “Les Anneaux de pouvoir” avec un détachement jouissif » - Le Point https://t.co/9m78irmTXU via @LePoint #AnneauxdePouvoir #RingsofPower,-1
61,1600462175935426560,Phalenebdlv,@PrimeVideoFR Les anneaux de pouvoir,0
62,1600441583198867456,UnifranceNum,La série Willow est encore plus mauvaise que Les Anneaux de Pouvoir mais au moins elle n’a pas dû coûter cher.,-1
63,1600377084526104579,ajax_dessin,"Actualités du jour 📰 : 

Réseau de transport du centre : 21 lignes de bus à l'arrêt ce jeudi -&gt; https://t.co/QABTpirWeB

« Les Anneaux de pouvoir » fait-elle honneur au « Seigneur des anneaux » ? -&gt; https://t.co/bygrec6AGG

Bonne Lecture ! 📖",0
64,1600218057841922048,CocteauMichel,"@BastienPean On a commencé les 2 en simultané avec ma femme :
Hotd : on rageait de devoir attendre 1 semaine l'épisode suivant. 
Anneaux de pouvoir : on s'est endormi à chaque épisode et on a lâché après le 3eme

Pourtant j'avais hâte de voir les 2",0
65,1600202587399127080,anagorn_,@BastienPean J’ai de mon côté terminé avec plaisir les anneaux de pouvoir quand j’ai décroché rapidement de House of the Dragon. https://t.co/wQee6bWjSE,0
66,1600160446547628034,MasterBib,"Dans cette interview, Alan Lee compare son art à ceux de John Howe et Ted Nasmith. Trois grands illustrateurs au service d'une même cause #Tolkien  https://t.co/4WecPujkYi @BourgoisEditeur",0
67,1600155663920865280,TechradarFrance,"Monde | #SVOD | """"House of the Dragon""/ ""Les anneaux de pouvoir""/ ""Dahmer"" : qui a ""gagné"" la bataille du streaming de l'automne 2022 ?""

https://t.co/o5AOOPHwml",0
68,1600139961558355968,MarieMarilou_,"Analyse des COMBATS et DIALOGUES - LES ANNEAUX DE POUVOIR [Analyse de série]
#RingsofPower #SeigneurDesAnneaux #LesAnneauxDePouvoir

 https://t.co/T1EumpVelt via @YouTube",0
69,1600129918343389189,TerredeVins,"@D_S_Reviews @leloupceleste Ça va le faire.
Les séries tv  willow,  anneaux de pouvoir, house of dragons vender du rêve et on a eu des cendres.
Celui la va savoir?",-1
70,1600087169573552129,Vanilla_sky1886,Les anneaux de pouvoir https://t.co/Fogp4NzTQx,0
71,1600073984782962689,Zoheirmanu,Le multiculturalisme à l’épreuve des classiques : la polémique autour des acteurs de couleur dans la série Les Anneaux de Pouvoir https://t.co/w0fUHImkif via @hypothesesorg Le premier billet d'étudiante en cette fin de semestre #Tolkien #Inclusivite,0
72,1600057266912256001,4ng3n01r3,Les Anneaux de Pouvoir : la saison 2 perd l'une de ses grandes vedettes  https://t.co/KdrYYpeZHB,-1
73,1600014695896866817,TsToeur,"Actualités du jour 📰 : 

Réseau de transport du centre : 21 lignes de bus à l'arrêt ce jeudi -&gt; https://t.co/QABTpirop3

« Les Anneaux de pouvoir » fait-elle honneur au « Seigneur des anneaux » ? -&gt; https://t.co/bygrec62R8

Bonne Lecture ! 📖",0
74,1599992999512940549,_galethorne_,"#LesAnneauxDePouvoir saison 2 #PrimeVideo : date de sortie, casting, intrigues… https://t.co/jHIXHQ0TzK https://t.co/Ecpy3KKwgu",0
75,1599886062675021824,begeek,"Les Anneaux de pouvoir saison 2 (Prime Video) : date de sortie, casting, intrigues… https://t.co/KaW0gyPtze https://t.co/8GSvMCeV55",0
76,1599805446088544257,JonBelh,"Vous êtes fan d’heroic fantasy, carrément geek ou seulement amateur de la saga du #SeigneurdesAnneaux »? 
Voici une bonne nouvelle : vous allez bientôt pouvoir goûter les vins officiels de la Terre du Milieu grace aux @VignoblesBardet !

https://t.co/jfvPGyPgPN",0
77,1599766539884204034,adsaum,"@LeFanBoyPS5 @wbgamesfr @Mana_Books_ @HogwartsLegacy Ça m’aurait plus intéressé et captivé mon attention s’il s’agissait d’un jeu sur la thématique de l’univers du seigneur des anneaux étant un considérable fanatique de tolkien et Peter Jackson,mais c’est cool de pouvoir connaître un peu les secrets de la conception d’un jeu 😎👍",1
78,1599764539393843203,newseriesfr,"""Le Seigneur des Anneaux : Les Anneaux de Pouvoir, un changement dans le casting et de nouvelles têtes"" https://t.co/jjrSl3Rrpy",0
